Aerial & pole studios - edit
Aerial & pole studios,,,,,
Longitude,Latitude,Z,Name,Note,URL
10.0517996,53.5845434,0,POLE your BODY,,
2.8854279,48.9557343,0,Pole-Holic Studio,,
29.0309678,40.9942923,0,POLE'n ROLL,,
-97.2173144,49.8780006,0,Pole's Revolution,,
-3.6195254,40.3667464,0,Pole&Roll,,
24.7349151,60.1650094,0,Pole4Fit Oy,,
24.9273756,60.1625746,0,Pole4Fit Oy,,
24.9379215,60.1993724,0,Pole4Fit Oy,,
8.1941833,50.0274085,0,Polea - Pole and Aerial Dance,,
-157.8639281,21.3120706,0,PoleArity Studio,,
-3.6678611,40.4255766,0,poleboxluxury,,
121.061357,14.58646,0,Polecats Manila,,
121.0534464,14.5454811,0,Polecats Manila - Pretty Huge Obstacles,,
100.592544,13.814038,0,Poledance by Voonsen,,
11.3774568,47.256109,0,Poledance Playground Innsbruck,,
12.1359409,47.8488331,0,Poledance Rosenheim - Delía Studio,,
12.9373411,47.9328172,0,POLEDANCE Rosenheim/Haag VERTICALS GYM,,
24.1341491,56.9569435,0,PoleDance School,,
23.796747,38.0198275,0,PoleDance Studio EastCoastStudio Halandri,,
13.3581222,52.5455216,0,Poledance Studio Redlight Dance,,
-43.4292363,-22.7174426,0,Poledoll Studio,,
16.0314181,47.7192964,0,PoleDreams,,
22.9375771,40.6385026,0,PoleFactory POLOSI Pole Studio,,
15.4337709,47.0460256,0,"POLEFIT -Euer Studio in Graz für Pole Dance, Aerial Hoop und Fitnesskurse",,
108.2387535,16.0697229,0,Polefit Dance Studio Vietnam,,
0,0,0,"Polefit Madrid  - C. del Corazón de María 19, Madrid",,
-3.6125275,37.1798762,0,Polefitness Granada,,
-1.5815747,54.9700187,0,Poleguns Pole And Aerial - The ultimate instructor training,,
14.0997811,50.1450753,0,Polegym Kladno,,
-114.1231962,51.0376726,0,PoleJunkies Studio Calgary SW,,
80.4561237,5.9479583,0,Polelanka,,
-1.121716,37.9697019,0,Polemicos tu escuela de pole dance y aéreos,,
26.7419109,58.3557701,0,Polemotion Tartu,,
9.0790812,48.5277576,0,Polemotions Tübingen,,
16.6398356,39.6122756,0,PolEMove - Scuola di Pole Dance,,
-0.0907216,51.5209569,0,Polepeople Dance & Fitness,,
-111.9819184,40.5085874,0,Poler's Cove,,
-6.404604,54.001551,0,Polercise Dundalk,,
-15.6020963,27.7714558,0,Polercise Gran Canaria,,
-5.9312198,54.6046211,0,Polercise Ltd,,
-16.331002,28.4959774,0,Polercise Tenerife,,
8.5032852,47.3858315,0,"Polerinas | Poledance, Aerial Hoop & Silk | Kleine Gruppen",,
9.7553,52.39797,0,POLErinas art,,
77.26038,28.557252,0,PoleRise by Vesnas,,
11.1851567,48.7364158,0,PoleSpirit - Pole Fitness & Dance Studio Neuburg,,
0,0,0,PoleSports.de - Suerhoper Brunnenweg 54,,
115.8431561,-32.0785864,0,Polesque,,
23.7598061,37.9828663,0,Polessence Pole Dance & Acrobatics Studio,,
11.9223998,57.6954808,0,Polestar fitness,,
16.3116901,48.0501779,0,"PoleStars Dancestudio - Poledance, Aerial Hoop und Aerial Yoga",,
7.1269083,50.7423071,0,Polestructions,,
139.7619852,35.6689448,0,POLISH Ginza,,
10.9676869,44.6373836,0,Polisportiva Modena Est,,
14.4563246,50.0716793,0,Polpole Acrobatic & Poledance Studio,,
139.7170993,35.6680284,0,Power Spot Aoyama,,
106.8075597,-6.2378294,0,Power Swing Studio Of Mind & Body,,
135.4586418,34.6757609,0,ＰＯＷＥＲＡＲＴＳ,,
-97.217476,49.877932,0,Prairie Circus Arts,,
-95.7907874,29.8225894,0,Prestige Pole and Movement,,
115.9294266,-31.9818529,0,Pride Pole Studio,,
-0.5735394,51.3360715,0,Prime Acrobatics,,
31.3401311,30.0876308,0,Project Pole Heliopolis,,
17.90548,49.9389405,0,Prostě se hýbej,,
-111.8975767,33.4114684,0,Prowess Pole Fitness,,
-16.2599359,28.4685086,0,Puncha Pole School,,
-78.8488539,35.7918833,0,Pura Vida Studio,,
-74.2688779,40.6967755,0,Purple Kisses Pole Fitness,,
103.848662,1.2797396,0,PXD Pole Studio - The New Academy,,
13.4092671,52.5649952,0,Q SPACE,,
9.2206829,45.515249,0,Quattrox4 - Circus Laboratory,,
100.5459335,13.8550734,0,Queen Aerial Pole Yoga,,
-84.2810888,30.4569873,0,Queen of Hearts Fitness,,
-0.372655,39.4635226,0,R-evolution School,,
-114.069643,51.043252,0,R.SONG STUDIOS,,
-114.2164525,51.1538126,0,R.SONG STUDIOS - North Calgary,,
106.8359031,-6.1908409,0,Raga Studio,,
25.2980537,54.7143358,0,RAI ACADEMY Ogmios miestas,,
-76.2851597,36.8703673,0,Railroad Aerial Arts,,
-1.4962148,53.5539779,0,Rainbow Pole & Aerial Fitness Studio,,
31.354423,30.0848786,0,Ramla Studio By Sandy,,
-3.4906469,40.3665048,0,Raquel Rios Pole Dance Academy,,
4.862305,52.3665133,0,Rasalila,,
-122.3336686,47.5758458,0,Raven Studios,,
8.7643164,48.7066614,0,Reaching the Sky Pole & Hoop Studio,,
-88.2317327,43.0110028,0,Reaching Treetops Yoga,,
174.7442028,-36.7761079,0,React Studio,,
106.6993394,10.7538914,0,Ready Pole Dance One,,
19.9394784,50.0864783,0,Real Passion Pole Dance & Aerial Studio,,
-121.4618393,38.5959289,0,Rebel Aerial Artistry,,
-79.4411827,43.658813,0,Redefine Fit (Bloor Street West Studio),,
-91.0528713,30.3926244,0,Refuge Aerial Fitness & Performance,,
2.9816368,50.6545904,0,Regional Center Des Arts Du Cirque,,
24.7109966,59.4479807,0,Rekap Pole Space,,
16.9203438,52.4058302,0,RETRO Academy pole dance & aerial silks,,
-121.8972451,37.4049479,0,Revel Room Studios - Milpitas,,
-121.8932053,37.3544315,0,Revel Room Studios - San Jose,,
-123.1597018,44.0441307,0,Revelers Aerial Works,,
103.8356535,1.2762763,0,Reverie Dance Studio,,
-95.4941865,29.7323359,0,Revolve Pole Studio,,
121.5692112,25.046244,0,Rinascita studio ｜空中瑜珈｜舞蹈藝術空間｜信義館,,
-76.8249739,39.1834185,0,Rise Above Aerial Arts,,
-121.2733338,38.730359,0,Rise Pole Fitness LLC - Roseville,,
-121.4455721,38.5956079,0,Rise Pole Fitness LLC - Sacramento,,
-87.9699222,41.8031941,0,Rising Goddess Fitness,,
-73.9543166,40.5954579,0,Rising Star Dance Lab,,
-77.5656252,43.1502619,0,Roc City Circus,,
-118.8071921,34.1554769,0,Rock N Pole Studio,,
-43.3621359,-22.881565,0,Rock On Pole Studio,,
24.9774756,60.188482,0,Rock the Pole Aerial Home Haven,,
24.9467876,60.1710609,0,Rock the Pole Kluuvi,,
26.7136938,60.8639888,0,Rock the Pole Kouvola,,
23.7710117,61.4872347,0,Rock the Pole Tampere,,
12.1043,49.03238,0,Rock'n'Pole Regensburg,,
106.6178941,-6.2436238,0,Rocket Pole,,
-0.0447671,39.9800362,0,Rodolant Acrobacias y Cultura,,
25.010741,60.2559747,0,Roof Aerial Club Oy,,
-111.9036911,40.9833088,0,Root to Rise Studio,,
151.3442845,-33.4115936,0,Roundabout Circus Inc.,,
17.1164348,51.1120443,0,Royal Academy Olimpia,,
7.444368,46.9486141,0,"ROYAL POLE • Das Studio im Herzen von Bern für Poledance, Aerial, Dance, Body&Mind!",,
19.0383305,47.5262898,0,Rúdtánc és légtorna - Artpole Studio,,
18.4258165,-33.9322046,0,Ryda fitness/ Siren studios,,
-0.0563982,51.5406654,0,RYSKY Pole Dance Studio,,
-118.2946396,34.0397473,0,SABBATH CIRCLE | Pole Dance Studio,,
-74.0078174,40.6560789,0,SADA Wellness LLC,,
-118.3620774,33.8889673,0,Sadie's,,
106.681286,10.773072,0,Saigon Dance,,
106.6933815,10.7724628,0,SaigonDance Quận 1,,
-3.706749,40.408517,0,Sala Charivari Charivari and Circus School,,
-123.0106992,44.9624392,0,Salem Aerial Dance Company,,
-47.8929915,-15.7962551,0,Salinha Pole e Dança,,
-8.5969007,41.2304238,0,SALTO International Circus School,,
106.7395566,-6.0970246,0,Samasta Aerial PIK,,
110.388819,-7.8040788,0,Samasta Aerial Yogyakarta,,
-117.1886214,32.7448076,0,San Diego Circus Center,,
-122.4094265,37.7750049,0,San Francisco Pole + Dance,,
-79.8673656,-2.1422702,0,Sanchez Aguilar Theatre,,
10.2256775,59.1295775,0,Sandefjord Pole & Aerial,,
106.8180891,-6.2893001,0,Sangkar Tari,,
-118.4978862,34.0088352,0,Santa Monica Trapeze School,,
-86.0681228,30.3488693,0,Santa Rosa Beach Aerial Arts,,
-113.4130618,53.5360225,0,Sapphire Circus Arts,,
9.0868209,39.3059961,0,Sardinia Pole Dance & Sport asd,,
-106.6643742,52.164253,0,Saskatoon Pole & Dance Studio,,
-79.233881,43.1629515,0,SASS Fitness,,
-73.9646827,40.7169403,0,"SassyPants Aerial Arts, LLC (Laura Witwer)",,
-0.1955676,51.5209172,0,Savage Pole Studio,,
0,0,0,"Savasana Yoga Studio - Lai Chi Kok Station, Hong Kong",,
8.5870553,47.3584277,0,Schoko Pole Dance Studio,,
16.6046172,49.1893071,0,Schola Artist - Pole - Aerial - Dance & Yoga studio,,
-0.5613402,44.8711971,0,School Circus De Bordeaux,,
4.7840465,45.7567647,0,School Circus De Lyon,,
-122.3247651,47.5517801,0,School of Acrobatics and New Circus Arts,,
23.7051509,37.9759302,0,School of Aerial Acrobatics and Dance. Σχολή Εναέριων Ακροβατικών και Χορού.,,
24.0005035,49.8393293,0,School of aerial acrobatics Fly with Me,,
-3.7141966,40.4718302,0,Scimmie Volanti II Asociación y escuela de circo de Madrid,,
26.1385132,44.4416074,0,Scoala de Circ Funny Circus,,
24.1324963,56.9437924,0,Scorpions Pole Dance,,
-112.082933,33.4665882,0,Scorpius Dance Theatre,,
10.88593,43.8180351,0,"Scuola di danza ""École de danse""",,
10.8388559,45.5211784,0,Scuola di danza GEA,,
12.4651902,41.9236589,0,Scuola Romana di Circo,,
-75.1199895,40.0059901,0,Secret Circus,,
-84.4955676,33.7913202,0,Secret Garden Pole Fitness Boutique,,
-118.3964897,33.9903785,0,Secret Pole Dance Studio,,
7.4420365,9.0638982,0,Selara Stiletto studio,,
-105.108093,39.7868313,0,Selenite Studio Pole Fitness - North,,
-105.0999953,39.5989978,0,Selenite Studio Pole Fitness - South,,
-5.1056882,50.1707887,0,Sequoia Movement,,
-119.6879279,34.4248585,0,Seventh Dimension Dance,,
6.7366786,43.4332269,0,Shanghazur CircusFit,,
-104.7786132,38.9157558,0,Shangri-La Aerial Arts,,
55.2249581,25.1451616,0,Sharm Circus School Dubai,,
115.8701743,-31.9479215,0,Shemoves Pole and Aerial Dance Fitness Studios Perth,,
115.8924617,-32.0692816,0,Shemoves Pole Dance Fitness Studios CANNING VALE,,
115.7620961,-31.7458708,0,Shemoves Pole Dance Fitness Studios Joondalup,,
121.525114,25.063232,0,Sherry Aerial 雪莉空中工作室,,
14.2278562,40.8577081,0,Shewolf Pole Dance Studio,,
-115.2528639,36.0720787,0,Shine Alternative Fitness,,
-97.2014739,32.8358329,0,Shine Fitness Studio,,
151.2624649,-33.7660293,0,Showpony Pole & Burlesque,,
20.7855063,52.1601544,0,"si.mia studio akrobatyki powietrznej - pole dance, aerial hoop, aerial yoga, aerial silks",,
168.7466115,-45.0230617,0,Silk & Circus - Aerial Arts & Circus Studio,,
-3.5308109,50.7057764,0,Silk & Steel Studio,,
-95.5061094,29.6305209,0,Silk Studio Houston,,
22.2469484,60.4515286,0,Sirkus & Teatteriyhdistys Aura Company ry,,
25.6946182,66.4929195,0,Sirkus Taika-Aika,,
-122.406327,37.7974353,0,Sisters in Motion - Licensed S Factor Studio,,
-135.3085057,57.0498876,0,Sitka Cirque,,
9.3251038,45.5144192,0,Skills ZaMagA Athletic Dancers SSD,,
24.9036647,60.1659838,0,Skillz Gym,,
100.4572465,13.9295125,0,Sky Aerial & Pole Studio,,
-97.6929023,30.2672735,0,Sky Candy,,
-81.6609635,41.5210721,0,Sky Circus Cleveland,,
138.6921886,-34.6993832,0,Sky High Pole and Fitness,,
23.2919302,42.6615651,0,Sky Pole Desy Stefanova,,
0.1561801,52.6665901,0,Sky Sirens Studio,,
151.21312,-33.891196,0,Sky Sirens Surry Hills,,
151.2084644,-33.8845575,0,Sky-lab,,
22.113814,37.040959,0,Skycrew Circus Arts,,
-111.7267809,40.2734058,0,"Skyfall Aerial Arts Studio, LLC",,
116.45319,39.93313,0,Skyline Dance Lab,,
7.7393498,48.5615463,0,Soaring Studio,,
-97.6960908,30.2637279,0,soFly Social,,
-98.5073861,29.5144635,0,Soft Sensuous Moves LLC,,
-81.6560708,41.4721684,0,Sokol Greater Cleveland,,
106.7096602,10.7615037,0,Sol Pole & Dance Studio,,
-1.3455217,50.8925236,0,Solent Fitness & Aerial Arts,,
-3.8601101,40.3122463,0,Solo Vuela,,
10.7415911,59.9115036,0,Sometimes Pole Studio,,
23.2758393,42.6715004,0,Sonya Pole Studio,,
-84.5186557,38.072664,0,Sora Aerial Arts,,
23.7912744,61.4779811,0,Sorin Sirkus Ry,,
-77.4588806,37.5639305,0,SOUL Aerial and Performing Arts Center,,
-3.6618419,40.4259852,0,Soul Dance Fitness,,
-3.6618419,40.4259852,0,Soul Dance Fitness,,
13.4298513,52.5523393,0,Soul Flight Studio,,
7.933497,47.301675,0,Soul Pole,,
2.2061063,41.4526559,0,Soul Pole Dance,,
2.2057748,41.4527917,0,Soul Studio,,
10.0371043,53.5479161,0,Soultide the Studio Hamburg,,
-96.7105125,43.5550802,0,South Dakota Aerial & Arts | Aerial Fitness Studio,,
0.4485672,51.5788577,0,South Essex Gymnastics Club,,
-84.4734149,33.6053352,0,South Fulton Studios- College Park,,
-113.522922,37.11303,0,Southern Utah Pole Dance,,
-122.9007691,47.0460898,0,Sparrow Studios,,
-0.4874858,38.3566967,0,Spartan Studio Pole Dance Alicante,,
13.3361332,38.1459315,0,Spazio Euphoria - Circo Creativo,,
8.8460681,45.8056548,0,Spazio Kabum,,
9.1687609,45.5043388,0,Spazio Terzo Tempo Ululì,,
11.8959411,43.4588226,0,Spazioseme Di Seme Snc,,
-113.954343,50.7239374,0,Spectacle Blue Circus Arts,,
23.7082991,37.9972029,0,SpinTop Athens Studio - Pole • Aerial • Dance • Fitness,,
-119.2654459,34.2736774,0,Spiral Space Dance Studio,,
4.9314914,52.359811,0,Spirit'n Roses Boutique Dance Studio,,
-110.9797033,32.2332545,0,Splinter Collective Warehouse,,
-50.1561646,-25.0975028,0,Split Pole Studio,,
-117.3169441,47.6596354,0,Spokane Aerial Performance Arts,,
-0.5676996,44.8588343,0,Sport Dance Complex,,
-90.4654229,14.5317507,0,Sporta,,
21.28218,52.2140749,0,Sports Club TURN Jolanta Rawska,,
-93.2399872,37.1478325,0,Springfield Aerial Fitness,,
10.925541,44.6565663,0,SSD Female Arts Studio S.r.l.,,
0,0,0,SSO Pole Studio - 부자로타워,,
-90.2681579,38.6200447,0,St. Louis Aerial Collective,,
8.0642167,52.265909,0,Stadtgazellen - Pole Dance | Aerial Akrobatik | Barre | Flexibility | Probestunden | JGAs & mehr,,
8.77202,53.10186,0,Stadtgazellen Bremen - Pole Dance | Aerial Yoga | Barre,,
121.0281772,14.6357926,0,Stardanz Fitness Studio,,
150.8893323,-33.7891244,0,Stargazer Pole Studio,,
103.8445154,1.2821944,0,Starz Aerial Dance School,,
103.843947,1.278281,0,Starz Aerial Dance School (Tanjong Pagar),,
168.6625614,-45.0236028,0,Stellar Aerial Arts,,
18.0520336,59.3452663,0,STHLMPOLE studio,,
4.91253,52.351472,0,Stichting Circuswerkplaats Boost,,
-157.8524486,21.2958609,0,Still & Moving Center,,
-93.2237314,44.9942445,0,Stomping Ground Studio,,
11.4786168,48.1531935,0,STONEBITE STUDIOS,,
20.0674888,49.9869796,0,StretchArt Studio,,
23.7548681,37.9038183,0,STRIKE A POSE FLYERS ACADEMY GREECE (Pole Dance Aerial Dance Hoop)σχολη χορου,,
-1.3348432,53.3344121,0,Strong Aerial Fitness Ltd,,
-81.9738791,27.8959951,0,Strong Souls,,
-76.244327,43.0451998,0,Studio 360 Syracuse,,
-15.4314727,28.1292787,0,Studio 4 Música y Danza,,
-5.9730143,37.4266896,0,Studio 83 Pole & Aéreos Sevilla,,
5.0470175,52.0750851,0,Studio ADC - Paaldansen & Aerial - Utrecht / De Meern,,
5.1135221,52.0650063,0,Studio Aeris - paaldansen Utrecht,,
-74.1993562,40.7935285,0,Studio Air,,
72.8384032,19.0698514,0,Studio Airbound,,
103.8589832,1.3114533,0,Studio Albatross,,
-8.6077889,41.1285739,0,Studio Alma,,
-49.3171628,-25.397998,0,Studio Andreia Zaneti [Pilates | Pole Dance | Chair Dance | Massoterapia] Santa Felicidade,,
14.2391172,50.0764192,0,STUDIO CARACAL,,
-42.8850459,-20.7557776,0,Studio de Pole Dance Josi Pontes - Viçosa,,
-2.959139,51.2293241,0,Studio Essence LTD,,
-105.0014478,39.7281657,0,Studio Friction,,
114.1841216,22.2790624,0,STUDIO HOLLOW,,
15.2473153,44.1123733,0,Studio I - pole dance & fitness,,
-113.5879716,37.1045738,0,Studio Invert,,
2.6522506,39.5884997,0,Studio Invert,,
-71.5451398,-33.0259542,0,Studio Kaitek,,
-2.6763588,42.8562149,0,Studio KIR Pole Dance and Fitness,,
24.0399786,56.9549895,0,Studio Limitless,,
24.1711208,56.919492,0,Studio Limitless Ķengarags | Pole Dance | Aerial silk | Bungee | Stretching,,
-46.6564088,-23.5530614,0,Studio Metrópole,,
14.5104737,46.07365,0,Studio Monopole - Tjaša Skubic,,
23.7574126,61.4982202,0,Studio Move,,
73.7600426,15.588726,0,Studio Naach,,
-82.426695,28.0498442,0,Studio Nightshade Pole Dance,,
100.0116682,9.7045831,0,Studio NOA - Pole & Dance,,
-45.7072015,-23.109435,0,Studio One Pilates,,
-71.2424111,46.8027086,0,Studio Parallèle - Pole Fitness,,
103.9004214,1.3164003,0,Studio Pixie Dust,,
151.0858463,-33.7219465,0,Studio Pole,,
-3.8010749,40.2964441,0,Studio Pole And More,,
2.4296342,48.8491165,0,Studio Pole Fitness,,
-76.0997457,36.8396941,0,Studio Rio's Twisted Fitness,,
-83.0202134,40.0555688,0,Studio Rouge,,
5.4309384,51.4328611,0,Studio Skye,,
-76.2955242,40.0427186,0,Studio Spin,,
103.8481435,1.2782775,0,Studio Starfire,,
16.895256,52.3669676,0,"Studio Sway - pole dance & aerial hoop. Zajęcia grupowe i indywidualne, kalistenika, stretching, exotic.",,
-86.4009775,35.8294425,0,Studio Synergy,,
17.1496887,51.1445763,0,Studio tańca STC,,
17.153913,51.0262685,0,Studio tańca STC,,
-8.600528,41.1533432,0,Studio UP! Port Pole Dance Aerial Hoop,,
-37.0721469,-10.9556438,0,Studio XIX,,
13.4129622,52.4967054,0,Studio YH Pole (and) Sports Berlin,,
-2.092016,57.14212,0,Studio-202,,
-15.4202791,27.9919618,0,Studio22Pole dance estudio,,
10.9975268,45.4374728,0,StudioDanza Laura Ratti,,
35.0464591,48.4636917,0,Studiya Tantsyu U Povitri Freyya,,
20.4679276,44.7992022,0,SupAERIAL Fitness,,
-85.7386145,38.2557243,0,Suspend,,
-86.2190661,39.9078084,0,Suspended Animation Aerials LLC,,
126.8140439,35.191383,0,Swan Poledance,,
126.92697,37.5612116,0,Swanpoledance,,
-110.6697645,50.0387395,0,Sway Aerial Fitness,,
-97.0256474,15.8421831,0,Sweet Retreats Mexico,,
4.49811,52.0550302,0,Sweetlake Pole Dance & Aerial - Paaldans Zoetermeer,,
-1.673449,53.7064028,0,Sxe Fit LTD,,
151.1835902,-33.8163273,0,Sydney Pole (Artarmon),,
153.0275204,-27.4707964,0,Sydney Pole (Brisbane City),,
151.1740265,-33.8867095,0,Sydney Pole (Camperdown),,
153.201515,-27.5230271,0,Sydney Pole (Capalaba),,
150.9739651,-33.7304998,0,Sydney Pole (Castle Hill),,
151.1227722,-33.8202323,0,Sydney Pole (Gladesville),,
151.0019827,-33.7925838,0,Sydney Pole (Parramatta),,
150.6857658,-33.7684164,0,Sydney Pole (Penrith),,
150.9025151,-33.7451701,0,Sydney Pole Blacktown,,
151.1749865,-33.9100135,0,Sydney Trapeze School,,
-0.7110087,38.2757436,0,Symphony Aerial Dance,,
8.9532757,44.399588,0,sYnergiKa ssd,,
-100.2881098,25.6452577,0,Synergy Aerial Arts,,
17.107469,48.142329,0,Syniachenko Studio SYSflexy,,
-149.5643933,-17.5405715,0,Tahiti Pole Art,,
-110.970745,32.223248,0,Take Flight Yoga and Movement,,
-6.270536,53.3637178,0,Taking Flight: Education & Performance,,
24.7395008,59.4438455,0,Tallinn Pole,,
150.9233911,-31.0829321,0,Tamworth City Dance Academy,,
14.4275814,50.0761477,0,Taneční studio Firefly - studio I.P. Pavlova,,
-123.1040259,49.2628197,0,Tantra Fitness Mount Pleasant,,
-123.1093812,49.2842909,0,Tantra Fitness Vancouver,,
9.5009086,46.8465574,0,Tanzfabrik Chur GmbH,,
8.58093,52.20311,0,Tanzschule & Fitness - Pole ART Studio Bünde,,
13.294743,52.499666,0,Tanzstudio Redlightdance Charlottenburg,,
126.9899785,37.5697433,0,Tara Pole Dance,,
-3.6964153,40.3346101,0,Team All Star,,
-88.2191201,41.7593865,0,Tease Dance & Fitness | Pole & Aerial,,
-104.9744227,39.7681081,0,Tease Studio,,
7.6489361,45.0154251,0,Teatrazione ASDC School Of Circus Theater,,
-1.8540518,38.9958334,0,Teatro Circo,,
-3.698592,40.405985,0,Teatro Circo Price,,
-97.51386,35.478651,0,Teaze Dance & Fitness - Open By Appointment,,
-58.4244836,-34.5787122,0,TelaCirco space - Aerial Acrobatics Tela - Hoop - Trapeze,,
-87.6846932,42.0590017,0,The Actors Gymnasium,,
-111.991127,40.5183504,0,The Aerial Arcade,,
-118.475664,34.3103161,0,The Aerial Classroom,,
-118.1715187,34.0741046,0,The Aerial House,,
-73.6460527,40.7472154,0,The Aerial Loft,,
-75.2663633,40.2570629,0,The Aerial Pole Academy,,
72.9829381,19.2510444,0,The Aerial Space,,
-119.2488376,34.2678923,0,The Aerial Studio,,
29.9520033,31.2244024,0,The Aerial Studio - Pole Fitness and Aerial Arts,,
103.844339,1.283109,0,The Aerialground,,
103.8547913,1.3107908,0,The Aerialground@SPACES,,
-122.6646298,45.5131826,0,The AERO Space,,
-122.5887479,45.5262351,0,The AERO Space,,
-87.7120206,41.9285825,0,The Aloft Loft,,
-83.732936,42.245886,0,The Ann Arbor Aviary,,
-84.5125836,33.9379883,0,The Artists' Asylum,,
-95.3766904,29.7754254,0,The Artz,,
-87.6519833,41.8865074,0,The Aviary,,
-106.4181123,39.5779869,0,The Barn Minturn,,
-2.5693494,51.4231373,0,The Bendy Studio,,
144.9076436,-37.7437532,0,The Bird Cage Pole Studio,,
-78.8432331,42.876103,0,The Bird's Nest,,
-74.2008244,41.4013415,0,The Body Art Barn,,
103.8388322,1.3002793,0,The Brass Barre Pole Studio (orchardgateway),,
138.4836067,-35.1391375,0,The Brass Parlour - Christies Beach,,
-73.1120158,40.8248393,0,The Cheeky Peach Lake Ronkonkoma,,
-73.0149486,40.7649566,0,The Cheeky Peach Patchogue,,
174.842325,-41.1410192,0,The Chrome Academy,,
-86.7621994,36.2181167,0,The Chrome Bar Boutique Fitness Studio,,
-110.978287,32.2361174,0,The Circus Academy of Tucson,,
115.814974,-32.1009741,0,The Circus Centre,,
-79.3377635,43.6561324,0,The Circus Fix,,
-2.2009873,53.4552314,0,The Circus House,,
174.7742558,-41.3083084,0,The Circus Hub,,
-122.6720906,45.4997881,0,The Circus Project Outdoor Domes,,
144.9489011,-37.7279782,0,The Circus Spot,,
27.9765256,-26.1313494,0,The Cirk,,
174.820003,-36.9219633,0,The Dust Palace,,
115.9156546,-31.9906152,0,The Emerald Pole Boutique,,
-16.7288055,28.0579729,0,The Fabric Creando Artistas,,
-73.0964541,40.7793599,0,The Fit Factory,,
-0.6017818,51.1874656,0,The Fitness Hangout,,
0.7487528,52.2402885,0,The Flight Lab,,
2.1597406,41.3740164,0,The Flow Lab,,
174.8974567,-41.2109039,0,The Garden Pole Dance Studio,,
26.0941636,44.4371069,0,The Gecko Pole Dance and Aerial Studio,,
-73.012716,41.2394789,0,The Girl Spot,,
-122.303914,49.0488764,0,The Goddess Movement,,
31.2451992,30.0500983,0,The Hanging Gardens Pole & Yoga & Bellydance studio,,
-122.4078818,37.8008441,0,The Hive SF,,
-82.5172836,27.9451675,0,The House Of Chrome Pole Fitness,,
-2.5926339,51.4567591,0,The Island,,
-2.0932174,52.5074025,0,The Jewels Academy,,
-97.6435377,30.4959312,0,The Jungle Movement Academy,,
28.2874329,-25.7600513,0,The Lyra Project,,
114.1676708,22.3150546,0,The M Aerial & Pole Studio,,
-81.362114,31.4621476,0,The Marsh Studio,,
29.0407757,40.99455,0,The Moon Pole & Dance,,
151.204916,-33.9110242,0,The Movement Academy,,
-111.865509,40.5247955,0,The Moxy Movement,,
-73.906152,40.6454956,0,The Muse Circus Bushwick & ABCirque,,
-0.3884597,39.4757734,0,The NordicBarre Method Valencia,,
1.2914227,52.6329692,0,The Oak Circus Centre,,
-118.2458023,34.0312396,0,The Orchid Pole Studio,,
35.1984636,31.9705372,0,The Palestinian Circus School,,
151.3954922,-33.4280246,0,The Peach Pole Studio,,
138.5722255,-34.9536421,0,The Pole Boutique,,
80.2387334,13.0687981,0,The Pole Camp & Movement A,,
-0.2600807,52.5139372,0,The Pole Fit Studio,,
153.0241294,-27.4695395,0,The Pole Gym - Brisbane City,,
-3.0245049,53.4753001,0,The Pole Loft,,
-0.0573679,51.5436334,0,The Pole Nook,,
18.4371213,-33.9277028,0,The Pole Project,,
-0.3208456,52.5400657,0,The Pole Room,,
145.041995,-37.9553871,0,The Pole Room Highett,,
145.3138435,-37.8194655,0,The Pole Room Kilsyth,,
145.2014494,-37.8174459,0,The Pole Room Mitcham,,
0.2790751,52.4523353,0,The Pole Shed Ltd,,
151.2544588,-33.9022524,0,The Pole Space,,
-2.1196879,52.812467,0,"The Pole Station - Pole Dancing, Aerial Silks and Hoop Studio",,
115.9023716,-31.9581884,0,The Pole Studio Co.,,
4.3718535,50.9125447,0,The Pole Temple,,
72.8420365,19.1673534,0,The Pole World,,
100.6308141,13.6431643,0,The PoleSis Studio Bearing,,
-0.0617844,51.5840355,0,The Rebel Circus Collective,,
-74.1477369,40.8576036,0,The Red Room Studio,,
-123.5188335,48.4425201,0,The Rising - Victoria Centre for Circus Arts,,
-111.890538,40.7455151,0,The Salt Mine SLC,,
18.5317738,-33.8280372,0,The Silk Workshop Pty Ltd,,
-89.7875867,40.6920914,0,The Smalltown Circus Aerial and Circus Center,,
-81.7011928,41.4978993,0,The Studio Cleveland,,
175.2661153,-37.7864508,0,The Studio Hamilton,,
121.055161,14.5767592,0,The Stvdio,,
-123.0906375,49.2076388,0,The Underground Circus,,
-118.5980773,34.22506,0,The Vertitude L.A. - Pole : Aerial : Fitness,,
-1.5705576,53.6845476,0,The Vibe Dance & Fitness Studio Ltd,,
-0.1387905,51.3593645,0,The Warehouse Dance Studios,,
11.2340982,43.7908212,0,The White Circus,,
-82.3269079,29.6613819,0,The Wild Sky Pole Dance Studio,,
72.8408901,19.1058479,0,The Wooden Stage,,
-84.4196202,33.7754726,0,"The World Famous Vertical Joes: Atlanta Pole Dance, Dance, Flexibility, Fitness, Aerial & More",,
114.1705951,22.3144672,0,Them Aerial & Pole Studio,,
-88.3442783,41.9136942,0,"Tiger Lily Vertical Fitness & Dance, Inc.",,
-73.9990411,40.6749977,0,Tiger Mom Aerial Hoop Studio,,
114.226744,22.309512,0,Timely Dance Studio,,
-81.3221404,48.4771202,0,Timmins Fitness Alternatives,,
